city,company,date_posted,description,job_type,job_url,location,salary,scraped_at,source_url,state,title,zip_code
,,,,,https://jobs.apploi.com/view/1514802?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2874932,,,2025-07-23T13:49:38.153Z,,CT,Business Development Representative,
,,,,,https://jobs.apploi.com/view/1134268?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2875772,,,2025-07-23T13:49:38.153Z,,CT,LPN Licensed Practical Nurse,
,,,,,https://jobs.apploi.com/view/1162367?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2876618,,,2025-07-23T13:49:38.153Z,,CT,GNA Geriatric Nursing Assistant,
,,,,,https://jobs.apploi.com/view/1450040?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2877471,,,2025-07-23T13:49:38.153Z,,CT,RN Supervisor Every other Weekend 7am to 7pm,
,,,,,https://jobs.apploi.com/view/1098498?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.287834,,,2025-07-23T13:49:38.153Z,,CT,RN Supervisor Every other Weekend 7pm to 7am,
,,,,,https://jobs.apploi.com/view/1017887?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2879205,,,2025-07-23T13:49:38.154Z,,CT,Registered Nurse- RN,
,,,,,https://jobs.apploi.com/view/1017795?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2880328,,,2025-07-23T13:49:38.154Z,,CT,"LPN, Licensed Practical Nurse",
,,,,,https://jobs.apploi.com/view/1477197?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.288207,,,2025-07-23T13:49:38.154Z,,CT,"Certified Nursing Assistant, CNA",
,,,,,https://jobs.apploi.com/view/1513453?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2883847,,,2025-07-23T13:49:38.154Z,,CT,Nursing Unit Manager,
,,,,,https://jobs.apploi.com/view/1364249?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2884681,,,2025-07-23T13:49:38.154Z,,CT,Nursing Home Administrator LNHA,
,,,,,https://jobs.apploi.com/view/1308108?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2885516,,,2025-07-23T13:49:38.154Z,,CT,"LPN Licensed Practical Nurse, 7-3 SHIFT, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1314752?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2886412,,,2025-07-23T13:49:38.154Z,,CT,"RN, REGISTERED NURSE, 3-11pm or 11-7am SHIFT, SIGN ON BONUS, DAILY PAY",
,,,,,https://jobs.apploi.com/view/1312332?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.288736,,,2025-07-23T13:49:38.154Z,,CT,RN NURSING SUPERVISOR  11PM TO 7AM,
,,,,,https://jobs.apploi.com/view/692706?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2888243,,,2025-07-23T13:49:38.154Z,,CT,"LPN, LICENSED PRACTICAL NURSE, 3pm-11pm, SIGN ON BONUS, DAILY PAY",
,,,,,https://jobs.apploi.com/view/1314768?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.288917,,,2025-07-23T13:49:38.154Z,,CT,"LPN, LICENSED PRACTICAL NURSE, 11-7 DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1314735?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2890096,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT 3-11, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1057734?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2891011,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT 11-7, SIGN ON BONUS, DAILY PAY",
,,,,,https://jobs.apploi.com/view/1313883?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.289193,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT 7-3 DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1147797?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2892845,,,2025-07-23T13:49:38.154Z,,CT,GERIATRIC NURSING ASSISTANT GNA 7-3 or 3-11 shifts,
,,,,,https://jobs.apploi.com/view/1332077?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2893717,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT,  7-3  PT  PD   DAILY PAY",
,,,,,https://jobs.apploi.com/view/1360972?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2894623,,,2025-07-23T13:49:38.154Z,,CT,RN  Supervisor,
,,,,,https://jobs.apploi.com/view/975547?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2896318,,,2025-07-23T13:49:38.154Z,,CT,Director of Nursing,
,,,,,https://jobs.apploi.com/view/1505319?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2898195,,,2025-07-23T13:49:38.154Z,,CT,Staff Development,
,,,,,https://jobs.apploi.com/view/1136335?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2899866,,,2025-07-23T13:49:38.154Z,,CT,Social Worker - Full Time *Sign on Bonus 5k*,
,,,,,https://jobs.apploi.com/view/1152770?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2900672,,,2025-07-23T13:49:38.154Z,,CT,Geriatric Nursing Assistant (GNA)  11-7 shift,
,,,,,https://jobs.apploi.com/view/1411236?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.29024,,,2025-07-23T13:49:38.154Z,,CT,"DIRECTOR OF SOCIAL WORK, LSW, CSW, SUBACUTE/LTC",
,,,,,https://jobs.apploi.com/view/1497947?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2905154,,,2025-07-23T13:49:38.154Z,,CT,"Maintenance Director, SNF/LTC Exp",
,,,,,https://jobs.apploi.com/view/1497876?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.290616,,,2025-07-23T13:49:38.154Z,,CT,"Dietary Cook, 11AM TO 7PM",
,,,,,https://jobs.apploi.com/view/1497870?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2907362,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT, DAILY PAY, 11-7 NIGHT SHIFT, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1199089?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2908545,,,2025-07-23T13:49:38.154Z,,CT,"Certified Nursing Assistant, CNA, DAILY PAY, SIGN ON BONUS, 3-11 EVENING SHIFT",
,,,,,https://jobs.apploi.com/view/1455745?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2909513,,,2025-07-23T13:49:38.154Z,,CT,"LPN, LICENSED PRACTICAL NURSE, FULL TIME 7-3, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1496609?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2910562,,,2025-07-23T13:49:38.154Z,,CT,"CNA, Certified Nursing Assistant Every Weekend 3500 SOB, Daily Pay",
,,,,,https://jobs.apploi.com/view/1301018?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2911735,,,2025-07-23T13:49:38.154Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT, 3,500 SIGN ON BONUS AND DAILY PAY",
,,,,,https://jobs.apploi.com/view/1353968?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2912655,,,2025-07-23T13:49:38.154Z,,CT,11-7  NURSE SUPERVISOR,
,,,,,https://jobs.apploi.com/view/1306062?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2913492,,,2025-07-23T13:49:38.154Z,,CT,"CNA 7-3 shift, Fulltime, $Daily Pay$",
,,,,,https://jobs.apploi.com/view/633133?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2914371,,,2025-07-23T13:49:38.154Z,,CT,CNA 7-3 Weekends  *Daily Pay*,
,,,,,https://jobs.apploi.com/view/633139?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.291524,,,2025-07-23T13:49:38.154Z,,CT,"Licensed Practical Nurses, LPN,  3:30pm-11:30pm, Daily Pay, Weekends",
,,,,,https://jobs.apploi.com/view/633135?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2916148,,,2025-07-23T13:49:38.154Z,,CT,Certified Nursing Assistant (CNA). 11:30pm-7:30am fulltime $$Daily Pay$$,
,,,,,https://jobs.apploi.com/view/1477190?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2920103,,,2025-07-23T13:49:38.155Z,,CT,"Licensed Practical Nurse, LPN",
,,,,,https://jobs.apploi.com/view/1134768?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2921906,,,2025-07-23T13:49:38.155Z,,CT,Registered Nurse RN,
,,,,,https://jobs.apploi.com/view/1134282?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.292316,,,2025-07-23T13:49:38.155Z,,CT,RN REGISTERED NURSE,
,,,,,https://jobs.apploi.com/view/960907?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2924933,,,2025-07-23T13:49:38.155Z,,CT,LPN Licensed Practical Nurse (LPN)/ Registered Nurse (RN) 2nd SHIFT 3-11PM,
,,,,,https://jobs.apploi.com/view/1490894?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.292585,,,2025-07-23T13:49:38.155Z,,CT,Housekeeping Laundry,
,,,,,https://jobs.apploi.com/view/1318408?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2926688,,,2025-07-23T13:49:38.155Z,,CT,Maitenance Director,
,,,,,https://jobs.apploi.com/view/1487045?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.292753,,,2025-07-23T13:49:38.155Z,,CT,OCCUPATIONAL THERAPIST FLEXIBLE SCHEDULE!,
,,,,,https://jobs.apploi.com/view/1485940?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2931376,,,2025-07-23T13:49:38.155Z,,CT,"RN Nurse Supervisor, 3-11pm",
,,,,,https://jobs.apploi.com/view/879940?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2936115,,,2025-07-23T13:49:38.155Z,,CT,Assisted Living- CHHA/CNA Perdiem,
,,,,,https://jobs.apploi.com/view/1479896?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.293701,,,2025-07-23T13:49:38.155Z,,CT,Supervisor RN Evenings,
,,,,,https://jobs.apploi.com/view/1479364?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2937958,,,2025-07-23T13:49:38.155Z,,CT,"LPN, LICENSED PRACTICAL NURSE, FULL TIME",
,,,,,https://jobs.apploi.com/view/1479365?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2938893,,,2025-07-23T13:49:38.155Z,,CT,"RN, REGISTERED NURSE, FULL TIME",
,,,,,https://jobs.apploi.com/view/1373220?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2939763,,,2025-07-23T13:49:38.155Z,,CT,"WEEKEND COOK, LTC",
,,,,,https://jobs.apploi.com/view/1361022?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.294061,,,2025-07-23T13:49:38.155Z,,CT,PD PHYSICAL THERAPY ASSISTANT WEEKENDS!,
,,,,,https://jobs.apploi.com/view/1323273?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2941484,,,2025-07-23T13:49:38.155Z,,CT,7-3 Certified Nursing Assistant- CNA FT,
,,,,,https://jobs.apploi.com/view/1134301?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2948537,,,2025-07-23T13:49:38.155Z,,CT,LPN/RN UNIT MANAGER,
,,,,,https://jobs.apploi.com/view/1473602?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2949393,,,2025-07-23T13:49:38.155Z,,CT,PHYSICAL THERAPIST PD--WEEKENDS & HOLIDAYS,
,,,,,https://jobs.apploi.com/view/1451159?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2950258,,,2025-07-23T13:49:38.155Z,,CT,11-7 Licensed Practical Nurse-LPN-NEW RATES!!,
,,,,,https://jobs.apploi.com/view/1398379?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2951143,,,2025-07-23T13:49:38.155Z,,CT,WEEKEND Licensed Practical Nurse SUPERVISOR 7AM/7PM LPN/RN,
,,,,,https://jobs.apploi.com/view/1390276?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.295205,,,2025-07-23T13:49:38.155Z,,CT,LICENSED PRACTICAL NURSE- LPN $5000 SIGN ON BONUS 11-7!!,
,,,,,https://jobs.apploi.com/view/708008?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2952955,,,2025-07-23T13:49:38.155Z,,CT,Dietary Aide 3pm-7pm,
,,,,,https://jobs.apploi.com/view/739982?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2953818,,,2025-07-23T13:49:38.155Z,,CT,Dietary Aide / Dish Washer (Part Time 3pm-7pm),
,,,,,https://jobs.apploi.com/view/1134294?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2954786,,,2025-07-23T13:49:38.155Z,,CT,ADON Assistant Director of Nursing,
,,,,,https://jobs.apploi.com/view/1466414?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2956464,,,2025-07-23T13:49:38.156Z,,CT,Part Time Porter,
,,,,,https://jobs.apploi.com/view/763863?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2957325,,,2025-07-23T13:49:38.156Z,,CT,Cook- Part Time Weekends,
,,,,,https://jobs.apploi.com/view/724771?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2958188,,,2025-07-23T13:49:38.156Z,,CT,Part Time Cook,
,,,,,https://jobs.apploi.com/view/752945?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2959037,,,2025-07-23T13:49:38.156Z,,CT,Weekend Cook 11am-7:30pm,
,,,,,https://jobs.apploi.com/view/889387?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.296053,,,2025-07-23T13:49:38.156Z,,CT,"Certified Nursing Assistant (CNA), All Shifts",
,,,,,https://jobs.apploi.com/view/1061248?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2961438,,,2025-07-23T13:49:38.156Z,,CT,Central Supply,
,,,,,https://jobs.apploi.com/view/1328246?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2962298,,,2025-07-23T13:49:38.156Z,,CT,CNA Certified Nurses Assistant,
,,,,,https://jobs.apploi.com/view/1323271?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2964756,,,2025-07-23T13:49:38.156Z,,CT,NEW GRAD'S WELCOME! Licensed Practical Nurse-LPN NEW PAY,
,,,,,https://jobs.apploi.com/view/1406282?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2966137,,,2025-07-23T13:49:38.156Z,,CT,Certified Home Health Aide ( CHHA),
,,,,,https://jobs.apploi.com/view/985082?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2967513,,,2025-07-23T13:49:38.156Z,,CT,LPN Full and Part Time-  3p-11p & 11p - 7aShift,
,,,,,https://jobs.apploi.com/view/1066910?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2968934,,,2025-07-23T13:49:38.156Z,,CT,"Unit Manager,  LPN/RN",
,,,,,https://jobs.apploi.com/view/1440471?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2970326,,,2025-07-23T13:49:38.156Z,,CT,Maintenance Tech,
,,,,,https://jobs.apploi.com/view/1191033?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2972972,,,2025-07-23T13:49:38.156Z,,CT,"LPN, LICENSED PRACTICAL NURSE, DAILY PAY, $5,000 SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1425256?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.297437,,,2025-07-23T13:49:38.156Z,,CT,LPN FT 7PM-7AM,
,,,,,https://jobs.apploi.com/view/1425016?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2975628,,,2025-07-23T13:49:38.156Z,,CT,Maintenance Tech Daily Pay,
,,,,,https://jobs.apploi.com/view/1214317?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2977,,,2025-07-23T13:49:38.156Z,,CT,Activity Aide Mon-Friday 12 PM to 8 PM Every Other Weekend,
,,,,,https://jobs.apploi.com/view/1203318?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2978354,,,2025-07-23T13:49:38.156Z,,CT,Housekeeping Aide (7a-3p & 10p-7p),
,,,,,https://jobs.apploi.com/view/1134297?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2979822,,,2025-07-23T13:49:38.156Z,,CT,RN/LPN Positions all shifts,
,,,,,https://jobs.apploi.com/view/1273073?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2981193,,,2025-07-23T13:49:38.156Z,,CT,Weekend Nursing Supervisor LPN/RN 7am - 3pm/ 3pm - 11pm *DAILYPAY*,
,,,,,https://jobs.apploi.com/view/1396914?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2982666,,,2025-07-23T13:49:38.156Z,,CT,Certified Nursing Aides (CNAs) DAILY PAY SIGN ON BONUS 7am - 3pm,
,,,,,https://jobs.apploi.com/view/970412?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2984326,,,2025-07-23T13:49:38.156Z,,CT,NURSING Supervisor-RN- Registered Nurse - 3-11 & 11-7- Full Time and Part Time,
,,,,,https://jobs.apploi.com/view/970358?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2985756,,,2025-07-23T13:49:38.156Z,,CT,"LPN, LICENSED PRACTICAL NURSE 3p-11p, and 11p-7a",
,,,,,https://jobs.apploi.com/view/936000?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2987094,,,2025-07-23T13:49:38.156Z,,CT,"Certified Nursing Assistant (CNA) SIGN ON BONUS, DAILY PAY",
,,,,,https://jobs.apploi.com/view/906029?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2989726,,,2025-07-23T13:49:38.156Z,,CT,Physical Therapy Assistant,
,,,,,https://jobs.apploi.com/view/942546?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.299098,,,2025-07-23T13:49:38.156Z,,CT,Occupational Therapy Assistant,
,,,,,https://jobs.apploi.com/view/1343961?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.299226,,,2025-07-23T13:49:38.156Z,,CT,"CERTIFIED NURSING ASSISTANT, CNA, SIGN ON BONUS, DAILY PAY, 11-7 SHIFT, weekends FREE MEDICAL INSURANCE",
,,,,,https://jobs.apploi.com/view/1343960?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2993712,,,2025-07-23T13:49:38.156Z,,CT,"CERTIFIED NURSING ASSISTANT, CNA, SIGN ON BONUS, DAILY PAY, 3-11 SHIFT, FREE MEDICAL INSURANCE",
,,,,,https://jobs.apploi.com/view/1393859?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2996335,,,2025-07-23T13:49:38.156Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT, ALL SHIFTS, SIGN ON BONUS, DAILY PAY, TRANSPORTATION AND MEALS OFFERED",
,,,,,https://jobs.apploi.com/view/1069794?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.2999117,,,2025-07-23T13:49:38.156Z,,CT,"Nurse Supervisor, 11 PM to 7 AM WEEKENDS, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1334101?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.3000994,,,2025-07-23T13:49:38.156Z,,CT,"LPN, LICENSED PRACTICAL NURSE, 11-7 SHIFT, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1334099?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.3002446,,,2025-07-23T13:49:38.156Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT, 3-11 SHIFT, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/1334100?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.300384,,,2025-07-23T13:49:38.156Z,,CT,"CNA, CERTIFIED NURSING ASSISTANT, 11-7 SHIFT, DAILY PAY, SIGN ON BONUS",
,,,,,https://jobs.apploi.com/view/606859?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.3005366,,,2025-07-23T13:49:38.156Z,,CT,"Certified Nursing Assistant, CNA, 7-3 SHIFT, SIGN ON BONUS AND DAILY PAY",
,,,,,https://jobs.apploi.com/view/1291413?utm_campaign=jobs_snippet&utm_source=Atlas_Healthcare-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1753278510.3007135,,,2025-07-23T13:49:38.156Z,,CT,"Unit Manager RN, Registered Nurse FOR LTC UNIT, $5,000 SIGN ON BONUS",
